DATE,rank_pop,REGION,COUNTRY,CITY,Latitude,Longitude,PERPETRATOR GROUP,ATTACK TYPE,WEAPON TYPE,TARGET TYPE,FATALITIES,INJURED,
10/4/01,1647,Middle East & North Africa,Israel,Afula,32.61945,35.3102,Unknown,Armed Assault,Firearms,Transportation,3,10,
9/11/01,1648,Middle East & North Africa,Israel,Magal,32.38545,35.03505,Unknown,Armed Assault,Firearms,Police,2,1,
9/9/01,1649,Middle East & North Africa,Israel,Nahariyya,33.01214,35.09921,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,"Business,Transportation",3,20,
9/6/01,1650,Middle East & North Africa,Israel,Bahan,32.35018,35.01892,Unknown,Armed Assault,Firearms,Private Citizens & Property,1,1,
9/4/01,1651,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,1,0,
8/31/01,1652,Middle East & North Africa,Israel,Israel,31.78004,35.21874,Unknown,Bombing/Explosion,"Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite",Business,0,0,
8/27/01,1653,Middle East & North Africa,Israel,Beit Shemesh,31.73693,34.98632,Unknown,Armed Assault,Firearms,Private Citizens & Property,0,1,
8/27/01,1654,Middle East & North Africa,Israel,Jaffa,-17.77786,146.00668,Unknown,Facility/Infrastructure Attack,Incendiary,Religious Figures/Institutions,0,0,
8/24/01,1655,Middle East & North Africa,Israel,Haifa,32.80124,35.00327,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Religious Figures/Institutions,0,1,
8/15/01,1656,Middle East & North Africa,Israel,Kiryat Ata,32.80533,35.1046,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0,
8/9/01,1657,Middle East & North Africa,Israel,Meirav,41.14876,-8.57232,Unknown,Armed Assault,Firearms,Private Citizens & Property,1,3,
8/1/01,1658,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Business,0,0,
4/22/01,1659,Middle East & North Africa,Israel,Haifa,32.80124,35.00327,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Police,0,3,
4/19/01,1660,Middle East & North Africa,Israel,Nir Oz,31.31251,34.40135,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0,
3/7/01,1661,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (General),0,0,
1/11/01,1662,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0,
12/17/00,1663,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Facility/Infrastructure Attack,Incendiary,Journalists & Media,0,0,
11/10/00,1664,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Police,0,1,
8/29/00,1665,Middle East & North Africa,Israel,Rosh Haayin,32.09714,34.95847,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,2,
8/27/00,1666,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0,
5/23/00,1667,Middle East & North Africa,Israel,Israel,31.78004,35.21874,Unknown,Unarmed Assault,Biological,Tourists,2,0,
5/19/00,1668,Middle East & North Africa,Israel,Hebron,31.53449,35.08619,Unknown,Unarmed Assault,Chemical,Military,0,0,
1/17/00,1669,Middle East & North Africa,Israel,Hadera,32.43984,34.91744,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,21,
12/24/99,1670,Middle East & North Africa,Israel,Netanya,32.3081,34.8548,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,"Private Citizens & Property,Transportation",0,0,
11/7/99,1671,Middle East & North Africa,Israel,Netanya,32.3081,34.8548,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,33,
8/14/99,1672,Middle East & North Africa,Israel,Netanya,32.3081,34.8548,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Unknown,0,0,
8/10/99,1673,Middle East & North Africa,Israel,Rehovot,31.8955,34.81131,Unknown,Armed Assault,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",Military,1,6,
10/26/98,1674,Middle East & North Africa,Israel,Kiryat Arba,31.54298,35.12239,Unknown,Armed Assault,Firearms,Business,1,0,
10/13/98,1675,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Armed Assault,Firearms,Private Citizens & Property,1,1,
9/24/98,1676,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,1,
8/27/98,1677,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,21,
7/13/98,1678,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Business,0,1,
3/14/98,1679,Middle East & North Africa,Israel,Afula,32.61945,35.3102,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,1,
3/13/98,1680,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,5,
12/25/97,1681,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Unknown,Unknown,Government (Diplomatic),0,0,
11/20/97,1682,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Armed Assault,Firearms,Private Citizens & Property,1,1,
9/4/97,1683,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,7,192,
5/17/97,1684,Middle East & North Africa,Israel,Tira,32.23314,34.95633,Unknown,Assassination,Firearms,Private Citizens & Property,1,0,
3/13/97,1685,Middle East & North Africa,Israel,Nahariyya,33.01214,35.09921,Unknown,Armed Assault,Firearms,Educational Institution,2,15,
1/9/97,1686,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,6,
1/9/97,1687,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,6,
11/7/96,1688,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (General),0,5,
10/9/96,1689,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Armed Assault,Firearms,Military,0,0,
6/26/96,1690,Middle East & North Africa,Israel,Naaran,17.54362,44.22397,Unknown,Armed Assault,Firearms,Military,3,2,
6/6/96,1691,Middle East & North Africa,Israel,Misgaviam,33.24656,35.54935,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Military,0,0,
2/26/96,1692,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Unarmed Assault,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",Transportation,3,11,
2/4/96,1693,Middle East & North Africa,Israel,Afula,32.61945,35.3102,Unknown,Assassination,Melee,Military,0,1,
8/8/95,1694,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,0,
6/16/95,1695,Middle East & North Africa,Israel,Erez,31.5597,34.56779,Unknown,Armed Assault,Firearms,Military,0,0,
3/1/95,1696,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Assassination,Melee,Private Citizens & Property,0,1,
2/13/95,1697,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Assassination,Melee,Business,1,0,
11/30/94,1698,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Unarmed Assault,Melee,Police,0,1,
11/25/94,1699,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Armed Assault,Melee,Private Citizens & Property,0,1,
11/23/94,1700,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Facility/Infrastructure Attack,Incendiary,Government (General),0,0,
10/7/94,1701,Middle East & North Africa,Israel,Beersheba,18.17488,-77.90848,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0,
10/7/94,1702,Middle East & North Africa,Israel,Beersheba,18.17488,-77.90848,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Unknown,0,1,
10/5/94,1703,Middle East & North Africa,Israel,Eizariya,31.77072,35.25994,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,"Tourists,Tourists",0,4,
9/4/94,1704,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Armed Assault,Melee,Private Citizens & Property,0,2,
8/7/94,1705,Middle East & North Africa,Israel,Givatayim,32.07023,34.80985,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Unknown,0,1,
11/30/92,1706,Middle East & North Africa,Israel,Ashdod,31.80793,34.65733,Unknown,Assassination,Firearms,Military,0,1,
11/16/92,1707,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Unarmed Assault,Melee,Tourists,0,6,
10/16/92,1708,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Assassination,Melee,Private Citizens & Property,0,1,
6/10/92,1709,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Facility/Infrastructure Attack,Incendiary,Government (General),0,0,
5/24/92,1710,Middle East & North Africa,Israel,Bat Yam,32.01389,34.74875,Unknown,Assassination,Melee,Private Citizens & Property,1,0,
5/22/92,1711,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Assassination,Melee,Private Citizens & Property,0,1,
4/26/92,1712,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Facility/Infrastructure Attack,Incendiary,Private Citizens & Property,0,0,
4/13/92,1713,Middle East & North Africa,Israel,Zabadda,32.38524,35.32342,Unknown,Assassination,Firearms,Private Citizens & Property,1,0,
1/31/92,1714,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Unarmed Assault,Melee,Government (Diplomatic),0,1,
11/29/91,1715,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Armed Assault,Incendiary,Government (General),0,0,
10/28/91,1716,Middle East & North Africa,Israel,Tirat Karmel,32.76711,34.96707,Unknown,Assassination,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",Military,0,0,
6/15/91,1717,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Assassination,Melee,Tourists,0,1,
6/15/91,1718,Middle East & North Africa,Israel,Hamra,61.65748,14.99613,Unknown,Assassination,Melee,Government (General),0,3,
12/19/90,1719,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Police,0,0,
12/13/90,1720,Middle East & North Africa,Israel,Petah Tiqwa,32.09463,34.88576,Unknown,Armed Assault,Melee,Military,0,2,
11/27/90,1721,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Facility/Infrastructure Attack,Incendiary,Business,0,0,
11/16/90,1722,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0,
9/7/90,1723,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,1,
9/1/90,1724,Middle East & North Africa,Israel,Nazareth,50.95968,3.59728,Unknown,Facility/Infrastructure Attack,Incendiary,Police,0,0,
6/12/90,1725,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Assassination,Melee,Private Citizens & Property,0,1,
5/28/90,1726,Middle East & North Africa,Israel,Rishon le Zion,42.6775,13.73816,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,0,
4/19/90,1727,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Unarmed Assault,Chemical,Violent Political Party,0,9,
3/2/90,1728,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,0,
1/18/90,1729,Middle East & North Africa,Israel,Beersheba,18.17488,-77.90848,Unknown,Hostage Taking (Kidnapping),Unknown,Private Citizens & Property,0,0,
1/14/90,1730,Middle East & North Africa,Israel,Shuweika,51.56445,46.24933,Unknown,Hostage Taking (Kidnapping),"Melee,Melee",Private Citizens & Property,1,0,
1/7/90,1731,Middle East & North Africa,Israel,Ibtin,32.76235,35.11321,Unknown,Armed Assault,Incendiary,Transportation,0,0,
1/3/90,1732,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Assassination,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0,
1/1/90,1733,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Assassination,Explosives/Bombs/Dynamite,Government (General),0,0,
12/21/89,1734,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Facility/Infrastructure Attack,Incendiary,Business,0,0,
12/21/89,1735,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Facility/Infrastructure Attack,Incendiary,Government (Diplomatic),0,0,
1989-12-00,1736,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Assassination,Explosives/Bombs/Dynamite,Religious Figures/Institutions,0,0,
11/27/89,1737,Middle East & North Africa,Israel,Haifa,32.80124,35.00327,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0,
9/23/89,1738,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Armed Assault,Incendiary,Police,0,0,
9/22/89,1739,Middle East & North Africa,Israel,Jabaliya,30.50196,77.81834,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Military,0,0,
9/16/89,1740,Middle East & North Africa,Israel,Ashdod,31.80793,34.65733,Unknown,Armed Assault,Firearms,Military,0,2,
8/31/89,1741,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Assassination,Explosives/Bombs/Dynamite,Government (General),Unknown,Unknown,
8/11/89,1742,Middle East & North Africa,Israel,Tamun,22.0042,-98.77437,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,3,
7/13/89,1743,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Facility/Infrastructure Attack,Incendiary,Private Citizens & Property,Unknown,Unknown,
6/22/89,1744,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Assassination,Melee,Educational Institution,1,0,
6/5/89,1745,Middle East & North Africa,Israel,Al Khidr,13.93402,32.83079,Unknown,Armed Assault,Incendiary,Transportation,Unknown,Unknown,
6/5/89,1746,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown,
5/4/89,1747,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Facility/Infrastructure Attack,Incendiary,Private Citizens & Property,0,0,
5/4/89,1748,Middle East & North Africa,Israel,Tamra,32.85598,35.18153,Unknown,Assassination,Firearms,Private Citizens & Property,1,0,
5/3/89,1749,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Assassination,Melee,Private Citizens & Property,1,4,
4/28/89,1750,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Business,0,1,
4/28/89,1751,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Police,0,1,
4/22/89,1752,Middle East & North Africa,Israel,Israel,31.78004,35.21874,Unknown,Assassination,Firearms,Military,0,0,
4/12/89,1753,Middle East & North Africa,Israel,Ram on,32.52783,35.25967,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Food or Water Supply,0,0,
3/31/89,1754,Middle East & North Africa,Israel,Petah Tiqwa,32.09463,34.88576,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0,
3/25/89,1755,Middle East & North Africa,Israel,Arraba,32.85101,35.33891,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Police,0,0,
3/24/89,1756,Middle East & North Africa,Israel,Nazareth,50.95968,3.59728,Unknown,Armed Assault,Incendiary,Private Citizens & Property,0,0,
3/21/89,1757,Middle East & North Africa,Israel,Petah Tiqwa,32.09463,34.88576,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0,
3/21/89,1758,Middle East & North Africa,Israel,Petah Tiqwa,32.09463,34.88576,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0,
3/21/89,1759,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Assassination,Melee,Private Citizens & Property,1,2,
1/30/89,1760,Middle East & North Africa,Israel,Beit Lid,32.26198,35.13183,Unknown,Assassination,Melee,Government (General),1,0,
1/9/89,1761,Middle East & North Africa,Israel,Tekoa,47.2268,-117.07351,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0,
1/8/89,1762,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Facility/Infrastructure Attack,Incendiary,Private Citizens & Property,0,0,
12/7/88,1763,Middle East & North Africa,Israel,Beersheba,18.17488,-77.90848,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0,
10/17/88,1764,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (General),0,0,
8/24/88,1765,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0,
8/21/88,1766,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Armed Assault,Incendiary,Transportation,0,3,
7/14/88,1767,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Educational Institution,0,0,
6/12/88,1768,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Facility/Infrastructure Attack,Incendiary,Private Citizens & Property,0,0,
6/12/88,1769,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Facility/Infrastructure Attack,Incendiary,Private Citizens & Property,0,0,
6/12/88,1770,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Facility/Infrastructure Attack,Incendiary,Private Citizens & Property,0,0,
6/12/88,1771,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Facility/Infrastructure Attack,Incendiary,Private Citizens & Property,0,0,
6/6/88,1772,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Armed Assault,Incendiary,Transportation,0,0,
5/25/88,1773,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Armed Assault,Incendiary,Government (General),0,0,
4/8/88,1774,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Facility/Infrastructure Attack,Incendiary,Government (Diplomatic),0,0,
4/4/88,1775,Middle East & North Africa,Israel,Burqa,32.30156,35.18713,Unknown,Armed Assault,Incendiary,Transportation,0,0,
3/29/88,1776,Middle East & North Africa,Israel,Daburiyya,32.689,35.37123,Unknown,Armed Assault,Incendiary,Transportation,0,0,
3/19/88,1777,Middle East & North Africa,Israel,Hura,23.30685,86.62708,Unknown,Armed Assault,Incendiary,Private Citizens & Property,0,0,
